,Stato fondo stradale,Tipo di strada,Condizioni traffico,Data incidente,Stagione
1265,Asciutto,Strada extraurbana,Normale,2023-05-27,Primavera
1266,Asciutto,Strada Urbana,Normale,2023-05-27,Primavera
1267,Asciutto,Strada Urbana,Scarso,2023-05-27,Primavera
1268,Asciutto,Strada Urbana,Normale,2023-05-27,Primavera
1269,Asciutto,Strada Urbana,Scarso,2023-05-27,Primavera
1270,Asciutto,Strada Urbana,Normale,2023-05-27,Primavera
1271,Asciutto,Strada Urbana,Intenso,2023-05-27,Primavera
1272,Asciutto,Strada Urbana,Scarso,2023-05-27,Primavera
1273,Asciutto,Strada Urbana,Scarso,2023-05-27,Primavera
1274,Asciutto,Strada Urbana,Normale,2023-05-27,Primavera
1275,Asciutto,Strada extraurbana,Normale,2023-05-27,Primavera
1276,Asciutto,Strada Urbana,Normale,2023-05-27,Primavera
1277,Asciutto,Strada Urbana,Normale,2023-05-28,Primavera
1278,Asciutto,Strada Urbana,Scarso,2023-05-28,Primavera
1279,Asciutto,Strada Urbana,Scarso,2023-05-28,Primavera
1280,Asciutto,Strada Urbana,Scarso,2023-05-28,Primavera
1281,Asciutto,Strada Urbana,Normale,2023-05-28,Primavera
1282,Asciutto,Strada Urbana,Intenso,2023-05-28,Primavera
1283,Asciutto,Strada Urbana,Scarso,2023-05-28,Primavera
1284,Asciutto,Strada Urbana,Normale,2023-05-28,Primavera
1285,Asciutto,Strada Urbana,Normale,2023-05-28,Primavera
1286,Asciutto,Strada Urbana,Scarso,2023-05-28,Primavera
1287,Asciutto,Strada Urbana,Scarso,2023-05-28,Primavera
1288,Asciutto,Strada Urbana,Normale,2023-05-28,Primavera
1289,Asciutto,Strada Urbana,Intenso,2023-05-28,Primavera
1290,Asciutto,Strada Urbana,Scarso,2023-05-29,Primavera
1291,Asciutto,Strada Urbana,Normale,2023-05-29,Primavera
1292,Asciutto,Strada Urbana,Normale,2023-05-29,Primavera
1293,Asciutto,Strada Urbana,Scarso,2023-05-29,Primavera
1294,Asciutto,Strada Urbana,Normale,2023-05-29,Primavera
1295,Asciutto,Strada Urbana,Scarso,2023-05-29,Primavera
1296,Asciutto,Strada extraurbana,Normale,2023-05-29,Primavera
1297,Asciutto,Strada Urbana,Normale,2023-05-29,Primavera
1298,Asciutto,Strada Urbana,Scarso,2023-05-30,Primavera
1299,Asciutto,Strada Urbana,Normale,2023-05-30,Primavera
1300,Asciutto,Strada Urbana,Normale,2023-05-30,Primavera
1301,Asciutto,Strada Urbana,Normale,2023-05-30,Primavera
1302,Asciutto,Strada Urbana,Intenso,2023-05-30,Primavera
1303,Asciutto,Strada Urbana,Scarso,2023-05-30,Primavera
1304,Asciutto,Strada Urbana,Scarso,2023-05-30,Primavera
1305,Asciutto,Strada Urbana,Normale,2023-05-30,Primavera
1306,Asciutto,Strada Urbana,Intenso,2023-05-31,Primavera
1307,Asciutto,Strada Urbana,Intenso,2023-05-31,Primavera
1308,Asciutto,Strada extraurbana,Intenso,2023-05-31,Primavera
1309,Asciutto,Strada Urbana,Normale,2023-05-31,Primavera
1310,Asciutto,Strada Urbana,Normale,2023-05-31,Primavera
1311,Asciutto,Strada Urbana,Normale,2023-05-31,Primavera
1312,Asciutto,Strada Urbana,Scarso,2023-05-31,Primavera
1313,Asciutto,Strada Urbana,Scarso,2023-05-31,Primavera
1314,Asciutto,Strada Urbana,Scarso,2023-05-31,Primavera
1315,Asciutto,Strada Urbana,Scarso,2023-06-01,Primavera
1316,Asciutto,Strada Urbana,Normale,2023-06-01,Primavera
1317,Asciutto,Strada Urbana,Normale,2023-06-01,Primavera
1318,Asciutto,Strada Urbana,Scarso,2023-06-01,Primavera
1319,Asciutto,Strada Urbana,Normale,2023-06-01,Primavera
1320,Asciutto,Strada Urbana,Normale,2023-06-01,Primavera
1321,Asciutto,Strada Urbana,Normale,2023-06-01,Primavera
1322,Asciutto,Strada Urbana,Scarso,2023-06-01,Primavera
1323,Asciutto,Strada Urbana,Scarso,2023-06-01,Primavera
1324,Asciutto,Strada Urbana,Normale,2023-06-01,Primavera
1325,Asciutto,Strada Urbana,Scarso,2023-06-01,Primavera
1326,Asciutto,Strada Urbana,Normale,2023-06-02,Primavera
1327,Asciutto,Strada Urbana,Normale,2023-06-02,Primavera
1328,Asciutto,Strada Urbana,Intenso,2023-06-02,Primavera
1329,Asciutto,Strada Urbana,Scarso,2023-06-02,Primavera
1330,Asciutto,Strada extraurbana,Scarso,2023-06-03,Primavera
1331,Asciutto,Strada Urbana,Scarso,2023-06-03,Primavera
1332,Asciutto,Strada extraurbana,Normale,2023-06-03,Primavera
1333,Asciutto,Strada Urbana,Normale,2023-06-03,Primavera
1334,Asciutto,Strada extraurbana,Normale,2023-06-03,Primavera
1335,Asciutto,Strada Urbana,Scarso,2023-06-03,Primavera
1336,Asciutto,Strada Urbana,Scarso,2023-06-03,Primavera
1337,Asciutto,Strada Urbana,Scarso,2023-06-03,Primavera
1338,Asciutto,Strada Urbana,Normale,2023-06-03,Primavera
1339,Asciutto,Strada extraurbana,Intenso,2023-06-03,Primavera
1340,Asciutto,Strada Urbana,Intenso,2023-06-03,Primavera
1341,Asciutto,Strada Urbana,Normale,2023-06-04,Primavera
1342,Asciutto,Strada Urbana,Scarso,2023-06-04,Primavera
1343,Asciutto,Strada Urbana,Scarso,2023-06-04,Primavera
1344,Asciutto,Strada Urbana,Normale,2023-06-04,Primavera
1345,Asciutto,Strada Urbana,Normale,2023-06-04,Primavera
1346,Asciutto,Strada Urbana,Scarso,2023-06-04,Primavera
1347,Asciutto,Strada extraurbana,Intenso,2023-06-04,Primavera
1348,Asciutto,Strada Urbana,Scarso,2023-06-04,Primavera
1349,Asciutto,Strada Urbana,Intenso,2023-06-05,Primavera
1350,Asciutto,Strada Urbana,Normale,2023-06-05,Primavera
1351,Asciutto,Strada Urbana,Intenso,2023-06-05,Primavera
1352,Asciutto,Strada Urbana,Normale,2023-06-05,Primavera
1353,Asciutto,Strada Urbana,Normale,2023-06-05,Primavera
1354,Asciutto,Strada Urbana,Normale,2023-06-05,Primavera
1355,Asciutto,Strada Urbana,Scarso,2023-06-05,Primavera
1356,Asciutto,Strada Urbana,Scarso,2023-06-06,Primavera
1357,Asciutto,Strada Urbana,Normale,2023-06-06,Primavera
1358,Asciutto,Strada Urbana,Scarso,2023-06-06,Primavera
1359,Asciutto,Strada Urbana,Normale,2023-06-06,Primavera
1360,Asciutto,Strada Urbana,Normale,2023-06-06,Primavera
1361,Asciutto,Strada Urbana,Scarso,2023-06-06,Primavera
1362,Asciutto,Strada Urbana,Normale,2023-06-06,Primavera
1363,Asciutto,Strada Urbana,Normale,2023-06-07,Primavera
1364,Asciutto,Strada Urbana,Normale,2023-06-07,Primavera
1365,Asciutto,Strada Urbana,Scarso,2023-06-07,Primavera
1366,Asciutto,Strada Urbana,Normale,2023-06-07,Primavera
1367,Asciutto,Strada Urbana,Normale,2023-06-07,Primavera
1368,Asciutto,Strada Urbana,Normale,2023-06-07,Primavera
1369,Asciutto,Strada Urbana,Scarso,2023-06-08,Primavera
1370,Asciutto,Strada Urbana,Normale,2023-06-08,Primavera
1371,Asciutto,Strada Urbana,Intenso,2023-06-08,Primavera
1372,Asciutto,Strada Urbana,Scarso,2023-06-08,Primavera
1373,Asciutto,Strada extraurbana,Normale,2023-06-08,Primavera
1374,Asciutto,Strada Urbana,Normale,2023-06-08,Primavera
1375,Asciutto,Strada Urbana,Intenso,2023-06-08,Primavera
1376,Asciutto,Strada Urbana,Normale,2023-06-08,Primavera
1377,Asciutto,Strada extraurbana,Normale,2023-06-08,Primavera
1378,Asciutto,Strada Urbana,Scarso,2023-06-08,Primavera
1379,Asciutto,Strada Urbana,Normale,2023-06-09,Primavera
1380,Asciutto,Strada Urbana,Normale,2023-06-09,Primavera
1381,Asciutto,Strada Urbana,Intenso,2023-06-09,Primavera
1382,Asciutto,Strada Urbana,Scarso,2023-06-09,Primavera
1383,Asciutto,Strada Urbana,Scarso,2023-06-09,Primavera
1384,Asciutto,Strada Urbana,Normale,2023-06-09,Primavera
1385,Asciutto,Strada Urbana,Normale,2023-06-09,Primavera
1386,Asciutto,Strada Urbana,Normale,2023-06-09,Primavera
1387,Asciutto,Strada Urbana,Intenso,2023-06-09,Primavera
1389,Asciutto,Strada Urbana,Normale,2023-06-09,Primavera
1390,Asciutto,Strada Urbana,Normale,2023-06-09,Primavera
1391,Asciutto,Strada Urbana,Scarso,2023-06-09,Primavera
1392,Asciutto,Strada Urbana,Scarso,2023-06-09,Primavera
1393,Asciutto,Strada Urbana,Scarso,2023-06-09,Primavera
1394,Bagnato,Strada Urbana,Normale,2023-06-10,Primavera
1395,Bagnato,Strada Urbana,Intenso,2023-06-10,Primavera
1396,Bagnato,Strada Urbana,Scarso,2023-06-10,Primavera
1397,Bagnato,Strada Urbana,Normale,2023-06-10,Primavera
1398,Bagnato,Strada Urbana,Normale,2023-06-10,Primavera
1399,Bagnato,Strada extraurbana,Normale,2023-06-10,Primavera
1400,Bagnato,Strada Urbana,Normale,2023-06-10,Primavera
1401,Asciutto,Strada Urbana,Normale,2023-06-10,Primavera
1402,Asciutto,Strada extraurbana,Normale,2023-06-10,Primavera
1403,Asciutto,Strada extraurbana,Scarso,2023-06-10,Primavera
1404,Asciutto,Strada Urbana,Scarso,2023-06-11,Primavera
1405,Asciutto,Strada Urbana,Normale,2023-06-11,Primavera
1406,Asciutto,Strada Urbana,Normale,2023-06-11,Primavera
1407,Asciutto,Strada Urbana,Normale,2023-06-12,Primavera
1408,Asciutto,Strada Urbana,Scarso,2023-06-12,Primavera
1409,Asciutto,Strada Urbana,Normale,2023-06-12,Primavera
1410,Asciutto,Strada Urbana,Normale,2023-06-12,Primavera
1411,Asciutto,Strada Urbana,Normale,2023-06-12,Primavera
1412,Asciutto,Strada extraurbana,Intenso,2023-06-12,Primavera
1413,Asciutto,Strada Urbana,Normale,2023-06-12,Primavera
1414,Asciutto,Strada extraurbana,Intenso,2023-06-12,Primavera
1415,Asciutto,Strada Urbana,Normale,2023-06-12,Primavera
1416,Asciutto,Strada Urbana,Normale,2023-06-12,Primavera
1417,Asciutto,Strada Urbana,Normale,2023-06-12,Primavera
1418,Asciutto,Strada Urbana,Normale,2023-06-12,Primavera
1419,Asciutto,Strada Urbana,Scarso,2023-06-12,Primavera
1420,Asciutto,Strada Urbana,Scarso,2023-06-13,Primavera
1421,Asciutto,Strada Urbana,Scarso,2023-06-13,Primavera
1422,Asciutto,Strada Urbana,Normale,2023-06-13,Primavera
1423,Asciutto,Strada extraurbana,Normale,2023-06-13,Primavera
1424,Asciutto,Strada Urbana,Intenso,2023-06-13,Primavera
1425,Bagnato,Strada Urbana,Normale,2023-06-13,Primavera
1426,Asciutto,Strada Urbana,Normale,2023-06-14,Primavera
1427,Asciutto,Strada extraurbana,Intenso,2023-06-14,Primavera
1428,Asciutto,Strada Urbana,Scarso,2023-06-14,Primavera
1429,Asciutto,Strada Urbana,Scarso,2023-06-14,Primavera
1430,Bagnato,Strada Urbana,Normale,2023-06-14,Primavera
1431,Asciutto,Strada Urbana,Intenso,2023-06-14,Primavera
1432,Asciutto,Strada Urbana,Normale,2023-06-14,Primavera
1433,Asciutto,Strada Urbana,Scarso,2023-06-14,Primavera
1434,Asciutto,Strada Urbana,Normale,2023-06-14,Primavera
1435,Asciutto,Strada Urbana,Normale,2023-06-14,Primavera
1436,Bagnato,Strada Urbana,Scarso,2023-06-15,Primavera
1437,Asciutto,Strada Urbana,Scarso,2023-06-15,Primavera
1438,Asciutto,Strada Urbana,Scarso,2023-06-15,Primavera
1439,Bagnato,Strada Urbana,Normale,2023-06-15,Primavera
1440,Bagnato,Strada Urbana,Normale,2023-06-15,Primavera
1441,Bagnato,Strada Urbana,Normale,2023-06-15,Primavera
1442,Asciutto,Strada Urbana,Normale,2023-06-15,Primavera
1443,Asciutto,Strada Urbana,Normale,2023-06-15,Primavera
1444,Asciutto,Strada Urbana,Normale,2023-06-15,Primavera
1445,Asciutto,Strada Urbana,Normale,2023-06-15,Primavera
1446,Asciutto,Strada Urbana,Scarso,2023-06-15,Primavera
1447,Asciutto,Strada Urbana,Scarso,2023-06-15,Primavera
1448,Bagnato,Strada Urbana,Intenso,2023-06-15,Primavera
1449,Asciutto,Strada Urbana,Scarso,2023-06-15,Primavera
1450,Bagnato,Strada Urbana,Scarso,2023-06-16,Primavera
1451,Bagnato,Strada Urbana,Scarso,2023-06-16,Primavera
1452,Bagnato,Strada Urbana,Scarso,2023-06-16,Primavera
1453,Bagnato,Strada Urbana,Scarso,2023-06-16,Primavera
1454,Bagnato,Strada extraurbana,Scarso,2023-06-16,Primavera
1455,Asciutto,Strada Urbana,Scarso,2023-06-16,Primavera
1456,Asciutto,Strada Urbana,Normale,2023-06-16,Primavera
1457,Asciutto,Strada Urbana,Normale,2023-06-16,Primavera
1458,Asciutto,Strada Urbana,Scarso,2023-06-17,Primavera
1459,Asciutto,Strada Urbana,Scarso,2023-06-17,Primavera
1460,Asciutto,Strada Urbana,Normale,2023-06-17,Primavera
1461,Asciutto,Strada extraurbana,Normale,2023-06-17,Primavera
1462,Asciutto,Strada Urbana,Scarso,2023-06-17,Primavera
1463,Asciutto,Strada Urbana,Normale,2023-06-17,Primavera
1464,Asciutto,Strada Urbana,Scarso,2023-06-17,Primavera
1465,Asciutto,Strada Urbana,Scarso,2023-06-18,Primavera
1466,Asciutto,Strada Urbana,Normale,2023-06-18,Primavera
1467,Asciutto,Strada Urbana,Scarso,2023-06-18,Primavera
1468,Asciutto,Strada Urbana,Scarso,2023-06-18,Primavera
1469,Asciutto,Strada Urbana,Normale,2023-06-19,Primavera
1470,Asciutto,Strada Urbana,Normale,2023-06-19,Primavera
1471,Asciutto,Strada Urbana,Normale,2023-06-19,Primavera
1472,Asciutto,Strada Urbana,Scarso,2023-06-20,Primavera
1473,Asciutto,Strada Urbana,Normale,2023-06-20,Primavera
1474,Asciutto,Strada Urbana,Scarso,2023-06-20,Primavera
1475,Asciutto,Strada Urbana,Normale,2023-06-20,Primavera
1476,Asciutto,Strada Urbana,Normale,2023-06-20,Primavera
1477,Asciutto,Strada Urbana,Normale,2023-06-20,Primavera
1478,Asciutto,Strada Urbana,Normale,2023-06-20,Primavera
1479,Asciutto,Strada Urbana,Normale,2023-06-20,Primavera
1480,Asciutto,Strada Urbana,Intenso,2023-06-20,Primavera
1481,Asciutto,Strada Urbana,Normale,2023-06-20,Primavera
1482,Asciutto,Strada Urbana,Normale,2023-06-20,Primavera
1483,Asciutto,Strada Urbana,Normale,2023-06-20,Primavera
1484,Asciutto,Strada Urbana,Normale,2023-06-20,Primavera
1485,Asciutto,Strada Urbana,Scarso,2023-06-20,Primavera
1486,Asciutto,Strada Urbana,Normale,2023-06-21,Estate
1487,Asciutto,Strada Urbana,Scarso,2023-06-21,Estate
1488,Asciutto,Strada Urbana,Normale,2023-06-21,Estate
1489,Asciutto,Strada Urbana,Normale,2023-06-21,Estate
1490,Asciutto,Strada Urbana,Normale,2023-06-21,Estate
1491,Asciutto,Strada Urbana,Normale,2023-06-21,Estate
1492,Asciutto,Strada Urbana,Intenso,2023-06-21,Estate
1493,Asciutto,Strada Urbana,Scarso,2023-06-21,Estate
1494,Asciutto,Strada Urbana,Normale,2023-06-22,Estate
1495,Asciutto,Strada Urbana,Scarso,2023-06-22,Estate
1496,Asciutto,Strada Urbana,Scarso,2023-06-22,Estate
1497,Asciutto,Strada extraurbana,Intenso,2023-06-22,Estate
1498,Asciutto,Strada Urbana,Normale,2023-06-22,Estate
1499,Asciutto,Strada extraurbana,Normale,2023-06-22,Estate
1500,Asciutto,Strada extraurbana,Normale,2023-06-22,Estate
1501,Asciutto,Strada Urbana,Scarso,2023-06-22,Estate
1502,Asciutto,Strada Urbana,Normale,2023-06-22,Estate
1503,Asciutto,Strada Urbana,Scarso,2023-06-22,Estate
1504,Asciutto,Strada Urbana,Intenso,2023-06-22,Estate
1505,Asciutto,Strada Urbana,Normale,2023-06-22,Estate
1506,Asciutto,Strada Urbana,Scarso,2023-06-22,Estate
1507,Asciutto,Strada extraurbana,Scarso,2023-06-23,Estate
1508,Asciutto,Strada Urbana,Scarso,2023-06-23,Estate
1509,Asciutto,Strada Urbana,Normale,2023-06-23,Estate
1510,Asciutto,Strada Urbana,Scarso,2023-06-23,Estate
1511,Asciutto,Strada Urbana,Normale,2023-06-23,Estate
1512,Asciutto,Strada Urbana,Scarso,2023-06-24,Estate
1513,Asciutto,Strada extraurbana,Scarso,2023-06-24,Estate
1514,Asciutto,Strada Urbana,Normale,2023-06-24,Estate
1515,Asciutto,Strada extraurbana,Intenso,2023-06-24,Estate
1516,Asciutto,Strada Urbana,Scarso,2023-06-24,Estate
1517,Asciutto,Strada Urbana,Normale,2023-06-24,Estate
1518,Asciutto,Strada Urbana,Scarso,2023-06-25,Estate
1519,Asciutto,Strada Urbana,Scarso,2023-06-25,Estate
1520,Asciutto,Strada Urbana,Normale,2023-06-25,Estate
1521,Asciutto,Strada Urbana,Scarso,2023-06-25,Estate
1522,Asciutto,Strada Urbana,Intenso,2023-06-25,Estate
1523,Asciutto,Strada Urbana,Normale,2023-06-25,Estate
1524,Asciutto,Strada Urbana,Intenso,2023-06-25,Estate
1525,Asciutto,Strada Urbana,Scarso,2023-06-25,Estate
1526,Asciutto,Strada Urbana,Intenso,2023-06-25,Estate
1527,Asciutto,Strada Urbana,Scarso,2023-06-25,Estate
1528,Asciutto,Strada Urbana,Normale,2023-06-25,Estate
1529,Asciutto,Strada Urbana,Scarso,2023-06-26,Estate
1530,Asciutto,Strada Urbana,Scarso,2023-06-26,Estate
1531,Asciutto,Strada extraurbana,Scarso,2023-06-26,Estate
1532,Asciutto,Strada Urbana,Normale,2023-06-26,Estate
1533,Asciutto,Strada Urbana,Scarso,2023-06-26,Estate
1534,Asciutto,Strada extraurbana,Normale,2023-06-26,Estate
1535,Asciutto,Strada Urbana,Normale,2023-06-26,Estate
1536,Asciutto,Strada extraurbana,Normale,2023-06-26,Estate
1537,Asciutto,Strada Urbana,Normale,2023-06-26,Estate
1538,Asciutto,Strada Urbana,Normale,2023-06-26,Estate
1539,Asciutto,Strada extraurbana,Scarso,2023-06-27,Estate
1540,Asciutto,Strada extraurbana,Intenso,2023-06-27,Estate
1541,Asciutto,Strada Urbana,Normale,2023-06-27,Estate
1542,Asciutto,Strada extraurbana,Normale,2023-06-27,Estate
1543,Asciutto,Strada Urbana,Scarso,2023-06-27,Estate
1544,Asciutto,Strada Urbana,Normale,2023-06-27,Estate
1545,Asciutto,Strada Urbana,Intenso,2023-06-27,Estate
1546,Asciutto,Strada extraurbana,Intenso,2023-06-27,Estate
1547,Asciutto,Strada extraurbana,Normale,2023-06-27,Estate
1548,Asciutto,Strada Urbana,Scarso,2023-06-27,Estate
1549,Asciutto,Strada Urbana,Normale,2023-06-28,Estate
1550,Asciutto,Strada Urbana,Normale,2023-06-28,Estate
1551,Asciutto,Strada Urbana,Normale,2023-06-28,Estate
1552,Asciutto,Strada Urbana,Normale,2023-06-28,Estate
1553,Asciutto,Strada Urbana,Normale,2023-06-28,Estate
1554,Asciutto,Strada Urbana,Scarso,2023-06-28,Estate
1555,Asciutto,Strada Urbana,Scarso,2023-06-29,Estate
1556,Asciutto,Strada Urbana,Scarso,2023-06-29,Estate
1557,Asciutto,Strada Urbana,Normale,2023-06-29,Estate
1558,Asciutto,Strada Urbana,Normale,2023-06-29,Estate
1559,Asciutto,Strada Urbana,Scarso,2023-06-29,Estate
1560,Asciutto,Strada Urbana,Normale,2023-06-29,Estate
1561,Asciutto,Strada Urbana,Normale,2023-06-29,Estate
1562,Asciutto,Strada Urbana,Scarso,2023-06-29,Estate
1563,Asciutto,Strada extraurbana,Normale,2023-06-29,Estate
1564,Asciutto,Strada Urbana,Scarso,2023-06-30,Estate
1565,Asciutto,Strada Urbana,Scarso,2023-06-30,Estate
1566,Asciutto,Strada Urbana,Scarso,2023-06-30,Estate
1567,Asciutto,Strada Urbana,Normale,2023-06-30,Estate
1568,Asciutto,Strada Urbana,Normale,2023-06-30,Estate
1569,Asciutto,Strada Urbana,Scarso,2023-06-30,Estate
1570,Asciutto,Strada Urbana,Intenso,2023-06-30,Estate
1571,Asciutto,Strada extraurbana,Normale,2023-06-30,Estate
1572,Asciutto,Strada extraurbana,Normale,2023-06-30,Estate
1573,Asciutto,Strada Urbana,Normale,2023-06-30,Estate
1574,Asciutto,Strada Urbana,Normale,2023-06-30,Estate
1575,Asciutto,Strada Urbana,Intenso,2023-06-30,Estate
1576,Asciutto,Strada Urbana,Scarso,2023-06-30,Estate
1577,Asciutto,Strada Urbana,Scarso,2023-07-01,Estate
1578,Asciutto,Strada Urbana,Scarso,2023-07-01,Estate
1579,Asciutto,Strada Urbana,Normale,2023-07-01,Estate
1580,Asciutto,Strada Urbana,Normale,2023-07-01,Estate
1581,Asciutto,Strada Urbana,Normale,2023-07-01,Estate
1582,Asciutto,Strada Urbana,Scarso,2023-07-01,Estate
1583,Asciutto,Strada Urbana,Normale,2023-07-01,Estate
1584,Asciutto,Strada Urbana,Scarso,2023-07-02,Estate
1585,Asciutto,Strada Urbana,Normale,2023-07-02,Estate
1586,Asciutto,Strada Urbana,Normale,2023-07-02,Estate
1587,Asciutto,Strada Urbana,Normale,2023-07-02,Estate
1588,Asciutto,Strada Urbana,Scarso,2023-07-02,Estate
1589,Asciutto,Strada Urbana,Scarso,2023-07-02,Estate
1590,Asciutto,Strada Urbana,Scarso,2023-07-03,Estate
1591,Asciutto,Strada Urbana,Normale,2023-07-03,Estate
1592,Asciutto,Strada Urbana,Normale,2023-07-03,Estate
1593,Asciutto,Strada Urbana,Normale,2023-07-03,Estate
1594,Asciutto,Strada Urbana,Normale,2023-07-03,Estate
1595,Asciutto,Strada Urbana,Scarso,2023-07-03,Estate
1596,Asciutto,Strada Urbana,Normale,2023-07-03,Estate
1597,Asciutto,Strada Urbana,Scarso,2023-07-03,Estate
1598,Asciutto,Strada Urbana,Normale,2023-07-03,Estate
1599,Asciutto,Strada Urbana,Normale,2023-07-03,Estate
1600,Asciutto,Strada Urbana,Normale,2023-07-03,Estate
1601,Asciutto,Strada Urbana,Scarso,2023-07-04,Estate
1602,Asciutto,Strada Urbana,Scarso,2023-07-04,Estate
1603,Asciutto,Strada Urbana,Intenso,2023-07-04,Estate
1604,Asciutto,Strada Urbana,Normale,2023-07-04,Estate
1605,Asciutto,Strada Urbana,Scarso,2023-07-04,Estate
1606,Asciutto,Strada Urbana,Scarso,2023-07-04,Estate
1607,Asciutto,Strada Urbana,Normale,2023-07-04,Estate
1608,Asciutto,Strada Urbana,Normale,2023-07-04,Estate
1609,Asciutto,Strada extraurbana,Intenso,2023-07-04,Estate
1610,Asciutto,Strada Urbana,Scarso,2023-07-04,Estate
1611,Asciutto,Strada Urbana,Scarso,2023-07-05,Estate
1612,Asciutto,Strada Urbana,Normale,2023-07-05,Estate
1613,Asciutto,Strada Urbana,Normale,2023-07-05,Estate
1614,Asciutto,Strada Urbana,Normale,2023-07-05,Estate
1615,Asciutto,Strada Urbana,Normale,2023-07-05,Estate
1616,Asciutto,Strada Urbana,Scarso,2023-07-05,Estate
1617,Asciutto,Strada Urbana,Normale,2023-07-05,Estate
1618,Asciutto,Strada Urbana,Normale,2023-07-05,Estate
1619,Asciutto,Strada Urbana,Normale,2023-07-05,Estate
1620,Asciutto,Strada Urbana,Intenso,2023-07-05,Estate
1621,Asciutto,Strada Urbana,Scarso,2023-07-05,Estate
1622,Asciutto,Strada Urbana,Scarso,2023-07-06,Estate
1623,Asciutto,Strada Urbana,Scarso,2023-07-06,Estate
1624,Asciutto,Strada Urbana,Scarso,2023-07-06,Estate
1625,Asciutto,Strada Urbana,Normale,2023-07-06,Estate
1626,Asciutto,Strada Urbana,Normale,2023-07-06,Estate
1627,Asciutto,Strada Urbana,Scarso,2023-07-06,Estate
1628,Asciutto,Strada Urbana,Normale,2023-07-06,Estate
1629,Asciutto,Strada Urbana,Normale,2023-07-06,Estate
1630,Asciutto,Strada Urbana,Intenso,2023-07-06,Estate
1631,Asciutto,Strada Urbana,Normale,2023-07-06,Estate
1632,Asciutto,Strada Urbana,Normale,2023-07-06,Estate
1633,Asciutto,Strada Urbana,Intenso,2023-07-06,Estate
1634,Asciutto,Strada extraurbana,Intenso,2023-07-06,Estate
1635,Asciutto,Strada Urbana,Intenso,2023-07-06,Estate
1636,Asciutto,Strada Urbana,Normale,2023-07-06,Estate
1637,Asciutto,Strada Urbana,Normale,2023-07-06,Estate
1638,Asciutto,Strada Urbana,Scarso,2023-07-06,Estate
1639,Asciutto,Strada Urbana,Scarso,2023-07-06,Estate
1640,Asciutto,Strada Urbana,Scarso,2023-07-07,Estate
1641,Asciutto,Strada Urbana,Intenso,2023-07-07,Estate
1642,Asciutto,Strada Urbana,Intenso,2023-07-07,Estate
1643,Asciutto,Strada Urbana,Normale,2023-07-07,Estate
1644,Asciutto,Strada Urbana,Normale,2023-07-07,Estate
1645,Asciutto,Strada Urbana,Normale,2023-07-07,Estate
1646,Asciutto,Strada Urbana,Normale,2023-07-07,Estate
