Data incidente;lat;lon;Centro abitato;Tipo di strada;Caratteristiche della strada;Stato fondo stradale;Tipo pavimentazione;Condizioni meteo;Condizioni traffico;Danni a cose;Incidente con lesioni;Pattuglia inviata ore;Pattuglia sul posto ore
17/08/2022;41.12725;16.85005;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;12:20:00;12:25:00
17/08/2022;41.13805;16.81863;Sì;Strada urbana;Intersezione stradale segnalata;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;14:20:00;14:35:00
17/08/2022;41.11956;16.86464;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;Sì;Sì;18:25:00;18:35:00
17/08/2022;41.13583;16.83356;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;19:25:00;19:43:00
17/08/2022;41.12373;16.86422;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;No;21:18:00;21:25:00
17/08/2022;41.13083;16.78744;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;21:43:00;22:05:00
18/08/2022;41.11827;16.87187;No;Statale;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;Sì;No;03:00:00;03:07:00
18/08/2022;41.09482;16.8009;Sì;Provinciale entro l'abitato;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;08:50:00;09:01:00
18/08/2022;41.10446;16.88379;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;00:00:00;00:00:00
18/08/2022;41.0967058;16.8676296;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;11:00:00;11:10:00
18/08/2022;41.11597;16.85263;Sì;Strada urbana;Sottopasso illuminato;Asciutto;Asfaltata;Sereno;Normale;No;No;15:15:00;15:25:00
18/08/2022;41.13794;16.81132;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;23:30:00;23:40:00
19/08/2022;41.11891251;16.84369511;Sì;Strada urbana;Rotatoria;Asciutto;Asfaltata;Sereno;Scarso;No;No;02:00:00;02:10:00
19/08/2022;41.12321;16.87351;Sì;Strada urbana;Curva a visuale libera;Asciutto;Asfaltata;Sereno;Normale;No;No;00:00:00;00:00:00
19/08/2022;41.15277;16.77029;No;Altra strada;Curva a visuale libera;Bagnato (pioggia);Asfaltata;Nuvoloso;Normale;No;Sì;12:10:00;12:20:00
19/08/2022;41.12928;16.83482;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;No;Sì;16:55:00;17:02:00
20/08/2022;41.1303;16.867859;Sì;Strada urbana;Pendenza;Asciutto;Asfaltata;Sereno;Normale;No;No;12:10:00;12:20:00
20/08/2022;41.11132;16.92407;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;18:30:00;18:40:00
20/08/2022;41.16338;16.75098;Sì;Strada urbana;Intersezione stradale segnalata;Asciutto;Asfaltata;Sereno;Normale;No;Sì;19:10:00;19:20:00
21/08/2022;41.12003376;16.87264692;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;04:10:00;04:20:00
21/08/2022;41.13328;16.82858;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;19:15:00;19:20:00
21/08/2022;41.11949;16.88183;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;21:10:00;21:15:00
21/08/2022;41.10452;16.87889;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;21:15:00;21:20:00
22/08/2022;41.12191;16.78635;Sì;Strada urbana;Intersezione non regolata/non segnalata;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;09:00:00;09:10:00
22/08/2022;41.11397;16.84885;Sì;Strada urbana;Rotatoria;Asciutto;Asfaltata;Sereno;Normale;No;No;10:40:00;10:50:00
22/08/2022;41.122;16.8689;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;10:40:00;10:55:00
22/08/2022;41.05878;16.86714;No;Provinciale;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;18:15:00;18:25:00
22/08/2022;41.11696;16.86868;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;19:05:00;19:15:00
22/08/2022;41.09481;16.97327;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;19:40:00;19:48:00
22/08/2022;41.12217;16.79097;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;21:55:00;22:05:00
22/08/2022;41.11392;16.87327;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;00:30:00;00:40:00
23/08/2022;41.10037;16.88526;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;00:00:00;00:00:00
23/08/2022;41.11381;16.84338;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;13:15:00;13:30:00
23/08/2022;41.11122;16.86924;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;17:00:00;17:10:00
23/08/2022;41.15212;16.76403;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;No;17:20:00;17:27:00
23/08/2022;41.1058571;16.9121588;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;18:00:00;18:10:00
23/08/2022;41.12845;16.8009;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;No;18:30:00;18:37:00
23/08/2022;41.1174;16.87678;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;No;No;20:00:00;20:13:00
24/08/2022;41.13882;16.81552;Sì;Strada urbana;Intersezione non regolata/non segnalata;Asciutto;Asfaltata;Nuvoloso;Scarso;No;No;09:00:00;09:15:00
24/08/2022;41.10354;16.80703;No;Provinciale;Cavalcavia;Bagnato (pioggia);Asfaltata;Nuvoloso;Normale;No;No;11:00:00;11:15:00
24/08/2022;41.10261;16.87362;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;13:40:00;13:52:00
25/08/2022;41.11289;16.8531;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Intenso;No;Sì;11:00:00;11:05:00
25/08/2022;41.11055;16.87524;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;No;00:00:00;00:00:00
25/08/2022;41.1216384;16.8632804;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;14:20:00;15:05:00
25/08/2022;41.11642;16.86634;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;20:50:00;21:00:00
25/08/2022;41.11982;16.85307;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;23:10:00;23:20:00
26/08/2022;41.1221516;16.879649;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;09:50:00;10:00:00
26/08/2022;41.11914725;16.88936765;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Intenso;No;Sì;11:22:00;11:30:00
26/08/2022;41.12339;16.79942;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;No;No;15:55:00;16:00:00
26/08/2022;41.0974;16.81301;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;16:00:00;16:20:00
27/08/2022;41.12472;16.85913;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;00:02:00;00:10:00
27/08/2022;41.12233;16.87453;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;00:10:00;00:20:00
27/08/2022;41.0683;16.88441;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;06:30:00;06:40:00
27/08/2022;41.11472;16.834;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;08:55:00;09:10:00
27/08/2022;41.1195;16.86351;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;No;09:35:00;09:40:00
27/08/2022;41.10177121;16.90808332;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;No;Sì;10:35:00;10:55:00
27/08/2022;41.16356;16.74573;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;No;11:35:00;11:45:00
27/08/2022;41.1120464;16.8668143;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;No;Sì;16:05:00;16:10:00
27/08/2022;41.0962608;16.8997653;No;Statale;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;No;Sì;17:30:00;17:45:00
27/08/2022;41.1200077;16.8839128;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;17:05:00;17:15:00
28/08/2022;41.12021;16.87536;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;Sì;No;00:20:00;00:30:00
28/08/2022;41.13231;16.83187;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;Sì;Sì;02:00:00;02:15:00
28/08/2022;41.12001;16.88391;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;19:05:00;19:15:00
28/08/2022;41.11343;16.89233;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;23:10:00;23:20:00
29/08/2022;41.08094;16.86489;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;08:15:00;08:30:00
29/08/2022;41.10827;16.8629;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;12:50:00;13:00:00
29/08/2022;41.11249;16.8705;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;16:00:00;16:10:00
29/08/2022;41.12984;16.82702;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;Sì;No;16:25:00;16:35:00
29/08/2022;41.13164;16.86778;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;17:50:00;18:00:00
29/08/2022;41.113;16.8709;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;18:00:00;18:10:00
29/08/2022;41.1233;16.80494;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;No;Sì;18:25:00;18:38:00
29/08/2022;41.12987;16.78883;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;No;21:30:00;21:45:00
29/08/2022;41.12816;16.838;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;21:40:00;21:45:00
29/08/2022;41.12164;16.87373;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;No;00:30:00;00:50:00
30/08/2022;41.10731;16.86101;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;No;07:50:00;08:00:00
30/08/2022;41.12167;16.86322;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;No;Sì;08:15:00;08:30:00
30/08/2022;41.10295;16.87946;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;09:55:00;10:00:00
30/08/2022;41.08144;16.86938;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;12:45:00;12:55:00
30/08/2022;41.10784;16.91198;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;14:35:00;14:40:00
30/08/2022;41.09106;16.89168;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;No;Sì;18:25:00;18:30:00
30/08/2022;41.11667;16.85445;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;18:25:00;18:40:00
30/08/2022;41.11435182;16.87942916;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;20:30:00;20:40:00
31/08/2022;41.1251;16.86526;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Scarso;No;No;06:55:00;07:00:00
31/08/2022;41.12446;16.87248;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;No;13:20:00;13:40:00
31/08/2022;41.16257;16.75312;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;13:05:00;13:15:00
31/08/2022;41.11143;16.87549;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;17:00:00;17:10:00
31/08/2022;41.12066;16.84636;Sì;Strada urbana;Pendenza;Asciutto;In conglomerato cementizio;Sereno;Scarso;No;No;16:55:00;17:15:00
31/08/2022;41.11686;16.86923;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;00:00:00;00:00:00
31/08/2022;41.10428;16.94182;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;19:30:00;19:35:00
31/08/2022;41.11251;16.84849;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;00:20:00;00:25:00
01/09/2022;41.11251;16.87354;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;02:20:00;02:25:00
01/09/2022;41.1092554;16.8659154;Sì;Strada urbana;Pendenza;Asciutto;Asfaltata;Sereno;Normale;No;No;07:20:00;07:30:00
01/09/2022;41.12413;16.81866;Sì;Strada urbana;Intersezione non regolata/non segnalata;Asciutto;Asfaltata;Nuvoloso;Normale;No;Sì;10:05:00;10:15:00
01/09/2022;41.12366077;16.86305501;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;No;10:25:00;10:40:00
01/09/2022;41.08353;16.85227;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;10:40:00;10:55:00
01/09/2022;41.0837332;16.8865787;Sì;Provinciale entro l'abitato;Intersezione semaforizzata;Bagnato (pioggia);Asfaltata;Pioggia in atto;Normale;No;No;14:10:00;14:40:00
01/09/2022;41.103;16.86846;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;14:20:00;14:50:00
01/09/2022;41.122854;16.8622763;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;No;Sì;17:00:00;17:15:00
01/09/2022;41.15134;16.76314;Sì;Strada urbana;Rettilineo;Bagnato (pioggia);Asfaltata;Pioggia in atto;Scarso;No;Sì;18:00:00;18:10:00
01/09/2022;41.10947;16.86058;Sì;Strada urbana;Incrocio;Bagnato (pioggia);Asfaltata;Nuvoloso;Scarso;No;Sì;21:30:00;21:40:00
01/09/2022;41.1075;16.87761;Sì;Strada urbana;Rotatoria;Bagnato (pioggia);Asfaltata;Pioggia in atto;Scarso;Sì;No;22:50:00;23:05:00
02/09/2022;41.11669803;16.86456892;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;01:15:00;01:25:00
02/09/2022;41.06610309;16.86621306;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;08:20:00;08:35:00
02/09/2022;41.11527;16.87233;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Nuvoloso;Scarso;No;No;12:00:00;12:05:00
02/09/2022;41.10598;16.90051;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;12:15:00;12:20:00
02/09/2022;41.1139793;16.896077;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;14:40:00;14:50:00
02/09/2022;41.09626;16.89977;No;Statale;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;16:10:00;16:20:00
02/09/2022;41.0967058;16.8676296;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;No;15:55:00;16:00:00
02/09/2022;41.10757;16.88533;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;No;No;18:55:00;19:05:00
03/09/2022;41.11822;16.87444;Sì;Strada urbana;Rettilineo;Asciutto;Lastricata;Sereno;Scarso;No;No;09:00:00;09:15:00
03/09/2022;41.09317;16.87037;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;No;Sì;10:00:00;10:15:00
03/09/2022;41.11361;16.86345;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;10:15:00;10:30:00
03/09/2022;41.1216384;16.8632804;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;13:50:00;14:02:00
03/09/2022;41.0938;16.89017;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;17:00:00;17:15:00
03/09/2022;41.10752;16.87406;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;00:05:00;00:15:00
04/09/2022;41.09274;16.87027;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Scarso;No;No;02:16:00;02:20:00
04/09/2022;41.07059183;16.8801012;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Scarso;No;Sì;07:20:00;07:30:00
05/09/2022;41.10249329;16.85403852;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;No;No;00:35:00;00:45:00
05/09/2022;41.10595;16.86515;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;No;08:25:00;08:30:00
05/09/2022;41.12008;16.87425;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;No;No;08:55:00;09:10:00
05/09/2022;41.1208409;16.872566;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;No;10:00:00;10:10:00
05/09/2022;41.11513;16.89037;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;10:30:00;10:50:00
05/09/2022;41.11953;16.86334;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;No;11:00:00;11:15:00
05/09/2022;41.12164;16.86328;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;No;Sì;12:25:00;12:35:00
05/09/2022;41.12719;16.85158;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;No;00:00:00;00:00:00
05/09/2022;41.1001829;16.9501292;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;14:45:00;15:05:00
05/09/2022;41.11913;16.88964;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;No;Sì;15:10:00;15:20:00
05/09/2022;41.12352;16.81;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;16:25:00;16:35:00
05/09/2022;41.11906;16.7888;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;19:10:00;19:20:00
05/09/2022;41.126;16.87227;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Intenso;No;Sì;19:30:00;19:35:00
05/09/2022;41.10152;16.85928;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Scarso;No;No;23:35:00;23:40:00
06/09/2022;41.08332;16.89717;No;Statale;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;10:00:00;10:15:00
06/09/2022;41.09234;16.96006;No;Statale;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;09:35:00;09:45:00
06/09/2022;41.06803;16.86995;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;11:10:00;11:25:00
06/09/2022;41.12155;16.87087;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;No;Sì;11:35:00;11:45:00
06/09/2022;41.1172788;16.8502071;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;13:30:00;13:40:00
06/09/2022;41.11014;16.85036;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;15:40:00;15:55:00
06/09/2022;41.09676;16.85434;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;15:50:00;16:00:00
06/09/2022;41.1207654;16.8844113;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;17:25:00;17:35:00
06/09/2022;41.10942;16.87388;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;No;No;17:30:00;17:40:00
06/09/2022;41.09671;16.86763;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;17:48:00;18:05:00
06/09/2022;41.12530119;16.86858814;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;Sì;No;19:55:00;20:10:00
06/09/2022;41.08927;16.85121;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;Sì;No;21:30:00;21:35:00
06/09/2022;41.11230822;16.8684201;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;21:50:00;22:00:00
06/09/2022;41.1231;16.87838;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;22:40:00;22:45:00
07/09/2022;41.12223;16.87966;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;00:20:00;00:25:00
07/09/2022;41.09277;16.89247;No;Statale;Incrocio;Asciutto;Asfaltata;Sereno;Intenso;No;Sì;08:20:00;08:30:00
07/09/2022;41.12395;16.85694;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;No;Sì;08:30:00;08:45:00
07/09/2022;41.11525;16.86883;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;10:05:00;10:15:00
07/09/2022;41.0959;16.85757;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;Sì;No;12:00:00;12:10:00
07/09/2022;41.13557;16.82462;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;No;Sì;17:35:00;17:55:00
07/09/2022;41.107116;16.8741121;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;No;Sì;18:20:00;18:30:00
07/09/2022;41.11391;16.89064;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;No;Sì;18:30:00;18:40:00
08/09/2022;41.12262;16.87757;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;No;00:50:00;01:00:00
08/09/2022;41.12295;16.79308;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;00:00:00;00:00:00
08/09/2022;41.1158999;16.9004599;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;10:20:00;10:30:00
08/09/2022;41.13488;16.76959;No;Comunale extraurbana;Rotatoria;Asciutto;Asfaltata;Sereno;Normale;No;No;10:20:00;10:30:00
08/09/2022;41.1113722;16.9199181;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;No;16:00:00;16:10:00
08/09/2022;41.1066;16.89877;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;17:00:00;17:10:00
08/09/2022;41.07365;16.86125;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;No;Sì;17:10:00;17:25:00
08/09/2022;41.11727;16.87315;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;No;No;18:15:00;18:30:00
08/09/2022;41.12718;16.86545;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;00:00:00;00:00:00
08/09/2022;41.12542;16.79234;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;No;18:45:00;18:50:00
08/09/2022;41.12308975;16.80310646;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;No;Sì;20:05:00;20:15:00
08/09/2022;41.1246;16.87473;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;23:30:00;23:40:00
08/09/2022;41.0962608;16.8997653;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Scarso;No;No;00:10:00;00:15:00
09/09/2022;41.0852288;16.9989523;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;No;02:20:00;02:35:00
09/09/2022;41.12527;16.85485;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;Sì;11:15:00;11:35:00
09/09/2022;41.08609;16.84421;Sì;Strada urbana;Rotatoria;Asciutto;Asfaltata;Sereno;Scarso;No;No;11:50:00;12:00:00
09/09/2022;41.12392;16.87255;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;No;No;19:10:00;19:20:00
10/09/2022;41.11590134;16.90068098;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;01:55:00;02:10:00
10/09/2022;41.13892;16.81337;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;No;11:55:00;12:15:00
10/09/2022;41.1329;16.82271;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;No;Sì;13:20:00;13:26:00
10/09/2022;41.09124;16.8698625;Sì;Strada urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;No;Sì;13:45:00;13:50:00
10/09/2022;41.13481;16.81552;Sì;Strada urbana;Galleria illuminata;Asciutto;Asfaltata;Sereno;Scarso;Sì;Sì;15:10:00;15:25:00
10/09/2022;41.12844;16.86259;Sì;Strada urbana;Intersezione semaforizzata;Con grandine;Asfaltata;Sereno;Normale;No;Sì;16:15:00;16:30:00
10/09/2022;41.1008112;16.8341912;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;17:15:00;17:20:00
10/09/2022;41.10585;16.90064;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;No;No;20:25:00;20:35:00
10/09/2022;41.10218;16.91111;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;00:15:00;00:20:00
11/09/2022;41.09640121;16.88245381;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Scarso;No;Sì;00:15:00;00:30:00
12/09/2022;41.09319;16.87052;Sì;Strada urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Scarso;No;No;00:45:00;00:50:00
12/09/2022;41.11175;16.87213;Sì;Strada urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;No;No;07:10:00;07:20:00
